account_id,post_id,label,image url,message,text,ocr text,downloaded image location
1.35665E+14,5.51849E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14433147_551848795018633_4275664318994832968_n.jpg?oh=6f72e51489790a755cbe621b248a0416&oe=5A9E9481,Eagle Rising,"LiberalLogic101.com
Hillary claims Trump is a racist...
...but then she also claims her personal hero is a white supremist who attempted to exterminate Blacks from Ameria
Funny how that works.
FaceBook.com/LiberalLogic101
httpL/LiberalLogic101.com
(We don't mind if you download and share this image, just leave the attribution.)",uberaL [230101.com Pﬁllaryclaimsn “i” r1 “Tm M Trump' IS amc’isti ‘ ..but then she also claims her personal hero' IS a whitél I supremist who . attempted to exterminate Blacks fmm America' WI IEEFII' ‘ ’ Funny how that works. erm-unu'mm WIUMMIOIM mmmmiwwmmhmpI—n-m),./images/135665053303678_551848795018633.jpg
1.35665E+14,5.51849E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14344825_551848841685295_5321439367180057681_n.jpg?oh=087de0aab08c81154abf06e51684328d&oe=5A64360C,www.EagleRising.com,"HILLARY CLINTON FELT ""OVERHEATED"" AND WITHIN MINUTES A RESCUE TEAM OF 16+ PEOPLE EXTRACTED HER TO A SAFE LOCATION
TOO BAD CHRIS STEVENS, SEAN SMITH, GLEN DOHERTY, AND TYRONE WOODS COULDN'T GET THAT KIND OF RESPONSE FROM HILLARY
michaelBERRY","HILLARY CLINTON FELT 'OVERHEATED' AND WITHIN MINUTES A RESCUE TEAM OF 16+ PEOPLE EXTRACTED HER TO ASAFE LOCATION T00 BAD CHRIS STEVENS, SEAN SMITH, GLEN DOHERTV, AND TVRONE WOODS COULDN'T GET THAT KIND OF RESPONSE FROM HILLARV ﬂilchﬂelBEﬁEM",./images/135665053303678_551848841685295.jpg
1.35665E+14,5.52197E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14441154_552196854983827_60969595747240513_n.jpg?oh=8f3ef5ca35e83d26e574c905f32af6b6&oe=5AAB374C,www.EagleRising.com,"MY NEW HEALTH CARE PLAN:
DIXON DIAZ UNIVERSITY HOSPITAL
STAY ALIVE TILL ELECTION DAY","MY NEW ""Em"" ennimm [Y , . ‘ JMUI‘I UbL/ Ul‘l/VEHJW ’IU’H/ \ r U” W, SW numlll menu“ IIAV",./images/135665053303678_552196854983827.jpg
1.35665E+14,5.52197E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14440640_552196998317146_8619941640679159907_n.jpg?oh=3601413c6fe93fc3be23b7053ec6ac1e&oe=5A7655D6,www.EagleRising.com,"LiberalLogic101.comNational Rifle Association(NRA)
Murdered zero children last year.
Evil
Planned Parenthood(PP)
Planned Parenthood
Murdered 333,964 children last year.
(120,227 of those were Black children)
Good
(In accordance with Margaret Sanger's wishes that Blacks be erdicated, a Black child in America is 3 times as likely to be aborted as a white child.)
http://LiberalLogic101.com","Planned Paremhood (PP) Planned p Parenthood ?I'lurdemd ia‘fo children Murdered 333,964 chila'en ‘ ‘ Gas! cyear.‘ last year. -E\:Iil (hmmmmswsmmmmmmjammuh AmeticaisBﬁmaasilermbeMdasaMitedild.) httpzl/LiberalLogic101 .com (121227 ofﬂine mate Black dild'm)",./images/135665053303678_552196998317146.jpg
1.35665E+14,5.52197E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14370424_552197108317135_7529101919556730510_n.jpg?oh=fd22bae3560d2380de58067bc91d2223&oe=5A73262C,www.EagleRising.com,"LOUDERCROWDER.COM
DAILY NEWS
CHELSEA
BLAST
MUSLIMS COMMIT VIOLENT TERRORISM...
LIBERALS ANGRIER AT AMERICANS CONCERNED ABOUT MUSLIM TERRORISM","\‘K ,/ llBEIIAlS ANGIIIEII A'l' Ammlcnns BUNGEIIIIEII ABIIII'I' MllSllM TERRORISM",./images/135665053303678_552197108317135.jpg
1.35665E+14,5.52242E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14344844_552241984979314_482885750144392263_n.jpg?oh=43eb623ec8c8036f0ba30745efa28de1&oe=5A69A15A,Eagle Rising,"Take a good look B.L.M.
This is what White Privilege looks like","Take a good look B.L.M. _ This is what White ,' Privilege ,7/ looks like",./images/135665053303678_552241984979314.jpg
1.35665E+14,5.52242E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14390639_552242051645974_1503398985945739028_n.jpg?oh=9f067c56c70bff29bdfcf406c03b73df&oe=5AA4FAE8,Eagle Rising,WICKED WITCH OF THE LEFT,WIcKEn mmm-,./images/135665053303678_552242051645974.jpg
1.35665E+14,5.52242E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14441066_552242144979298_8501675698085039742_n.jpg?oh=f50e0195d2d6f1c42e5eab739f016169&oe=5AA34600,Eagle Rising,"I STAND AGAINST HILLARY CLINTON
- She thinks ruled do no apply to her
- She claims to care about equal pay, but in her Senate office, she paid men more than women
-She pushed false information about the Benghazi attacks
-Her foundation accepted foreign donations while Secretary of State","||| STAND AGAINST HILLARY CLINTIIN Sheminks mlesdo notapply m he! She tlaims m (are about equal pay, but in herSenate ofﬁte, she paid men more than women She pushed fa‘se infurma‘ion aboul ﬁle Eenghazi anatks Her foundation a((epled (meign donations whi‘e Secremy of Sme|",./images/135665053303678_552242144979298.jpg
1.35665E+14,5.52242E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14449806_552242264979286_5213480387007512345_n.jpg?oh=64c5c21cce7004c60b2502a3cc3b34b2&oe=5A758814,Eagle Rising,"Because breaking the law is more convenient.
Next question.",",o 3 me law is more GOHVBIIIBIII. § n4.",./images/135665053303678_552242264979286.jpg
1.35665E+14,5.52242E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14330075_552242318312614_2120809908183730232_n.jpg?oh=9c8204d39cd1bbfca10cee81c8c98cce&oe=5A7306BB,Eagle Rising,HILLARY'S LIES MATTERS,********* LIES *********,./images/135665053303678_552242318312614.jpg
1.35665E+14,5.52243E+14,mixture of true and false,https://scontent.xx.fbcdn.net/v/t1.0-9/14368804_552242831645896_3499722658907178862_n.jpg?oh=473d2dfb887035550d6e490f372c8e0f&oe=5A6C4DC9,www.EagleRising.com,"LOUDERCROWDER.COM
HILLARY CLNTON CLAIMS CLINCHING NOMINATION IS VICTORY ""FOR WOMEN""...
...THESE SEXUAL ASSAULT VICTIMS DISAGREE","33, IiEsESExunlnssnlm mil mcnmsnlsnunii",./images/135665053303678_552242831645896.jpg
1.35665E+14,5.52572E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14354988_552571564946356_5984927234327109355_n.jpg?oh=a77c01cbfd5a56b95abccac0452f678e&oe=5AACCA53,www.EagleRising.com,I FOUND THE RARE COUSIN OF THE BLOBFISH,": 'o 7 ' , IIFUEIBIIIIFISII ""view . » _ 1‘",./images/135665053303678_552571564946356.jpg
1.35665E+14,5.52572E+14,mostly false,https://scontent.xx.fbcdn.net/v/t1.0-9/14364915_552571698279676_4132615474872513983_n.jpg?oh=10e7b24693dfbbb739e79dba34790b55&oe=5AA44364,www.EagleRising.com,HERE THEY ARE SOME SKITTLES THAT WOULD KILL YOU,,./images/135665053303678_552571698279676.jpg
1.35665E+14,5.526E+14,mostly true,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/14445036_552599614943551_7657730308842166338_o.jpg?oh=b5e22b86d9bf8e7040a389323e04efb4&oe=5AA835BC,Eagle Rising,"""It's time for the voiceless majority to stand up and be heard. It's time to change the narrative because I can tell you from the facts that the story's a little bit different as to how it's been portrayed so far, especially through social media.""
-Chief Kerr Putney
#KellyFile
FOXNEWS","“It‘s time for the voiceless majority to stand up and be heard It's time to change the narrative because I can tell you from the facts that the story's a little bit different as to how it's been portrayed so far, especiallythrough social media.” — L‘hiel Kerr Putney '",./images/135665053303678_552599614943551.jpg
1.35665E+14,5.526E+14,mixture of true and false,https://scontent.xx.fbcdn.net/v/t1.0-9/14358811_552599694943543_5631653543385788332_n.jpg?oh=3c7f121935c1f044c7e6771f5f7437f3&oe=5A6CABDC,Eagle Rising,"WE SHOULD PROFILE ALL GUN OWNERS. IT'S FOR THE SAFETY OF THE AMERICAN PEOPLE
TSFD
WE SHOULD NOT PROFILE MUSLIMS. IT IS UNCONSTITUTIONAL",WE Slllllllllll’llﬂl‘lll Alltl'illll OWNERS. IT'S FOB'TIIE SAFETY llFl'llE AMEﬁIﬂAI PEﬂPlE WE Sllﬂlllll lllll' Pﬂﬂl‘llE MUSLIMS. IT IS llllﬂllllS'l'l'l'll'l'lﬂllAl,./images/135665053303678_552599694943543.jpg
1.35665E+14,5.526E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14358707_552599881610191_3853098097137486251_n.jpg?oh=8548fe19397d30f0420293fb20717657&oe=5A676329,Eagle Rising,"With all this ""gun control"" talk I haven't heard one politician say how they plan to take guns from criminals, just las abiding Citizens.","“mm mm m polilman Say now (My plan (0 lake guns irnm z naIs, just law abi ing Citizens.",./images/135665053303678_552599881610191.jpg
1.35665E+14,5.52601E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14448768_552600701610109_1960045395373710587_n.jpg?oh=24cd95fb2edcbf8b42eeefd5dd590d2b&oe=5AA5E2BA,Eagle Rising,"AS SOON AS HILLARY WINS THE ELECTION
WE'LL HAVE THE NUMBERS TO TAKE YOUR GUNS AWAY AND GIVE ILLEGALS CITIZENSHIP AND VOTING RIGHTS","M\\~\2\\aﬁ‘vﬁ-‘~%""r""n‘éiﬂ'éﬁﬂ H a a 53 “‘ ‘ H . Q? l { WE'll II“! THE IIIIMBEIIS 'I'll TAKE YIIIIII EIIIIS AWAY MIII GIVE IllEIiIlS v' ﬂl'l'llEllSllll' Mlll VII'I'IIIII BIEII'I'S mmmmmm",./images/135665053303678_552600701610109.jpg
1.35665E+14,5.52601E+14,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/14359273_552600831610096_9193664844739474774_n.jpg?oh=f3174a6624958ba6193d89b3022dd554&oe=5A733BB4,Eagle Rising,"Illegally entering the United States is not a right to citizenship.
And don't tell us we're heartless because we believe in the rule of law, which is the foundation upon which our counrty was founded.
Judge Jeanine Pirro","And don’t tell us we’re heartless because we believe in the rule of law, . which is the foundatian upon which our country / fa was founded.",./images/135665053303678_552600831610096.jpg
1.35665E+14,5.52974E+14,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/14370201_552973724906140_3960915579820621195_n.jpg?oh=20e5060cf54c01f87611e7dca3fccba4&oe=5AAA2C98,Eagle Rising,"STEPHEN MILLER: CLINTON A CORRUPT 'ECONOMIC GLOBALIST' WHO ENRICHES HERSELF BY 'SELLING OUT AMERICA'
Trump Senior Policy Advisor Stephen Miller tells Breibart News Sunday that ""Hillary Clinton is not only a globalist, she's also involved in global international corruption, It;s one thing to be an economic globalist and pursue policies to the detriment of the American people. It;s a whole other thing to be engaged in a scheme of international global corruption to personally and financially profit from selling out America.""","STEPHEN MILLER: CLINTON A CORRUPT ‘EBUNUMIC GLOBALIST’ WHO ENRICHES HEHSELF BY ‘SELLINB OUT AMERICA’ 7 ,‘",./images/135665053303678_552973724906140.jpg
1.35665E+14,5.53003E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14368634_553002894903223_3983187675747502730_n.jpg?oh=d5a74d5461f70361a0bc19335d12716b&oe=5A67FDCE,www.EagleRising.com,"HELP YOUR NEIGHBOR AND TAKE CARE OF THE POOR AND HEPLESS.
BUT JESUS, CAN'T WE JUST GIVE OUR MONEY TO THE ROMANS AND LET THEM DO IT FOR US?
...OKAY, I'M JUST GOING TO START OVER FROM THE BEGINNING AND YOU CAN LET ME KNOW WHERE I LOST YOU.
THE PATRIOT POST","HELP VOW ""Elm AND TIRE CARE OF “E POOR AND IELPLESS. El"" JESUS. MNTWE JUST GIVE OUR MOIEV TO THE WM AND LET THEM DO IT FOR US? OKAY, I’M JUST GOING TO START OVER FROM TIE BEGINNING AND YOU CAN LET ME KW WHERE I LOST V00.",./images/135665053303678_553002894903223.jpg
1.35665E+14,5.53003E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14448989_553002968236549_7107406657186181846_n.png?oh=a18069561a3e1a1b4604fae62f01784a&oe=5A719F6E,www.EagleRising.com,"""PROTESTING,"" YOU KEEP USING THAT WORD
I DON'T THINK IT MEANS WHAT YOU THINK IT MEANS
When I read that Charlotte ""protesters"" looted Walmart","momma, vou KEEP usmn Tun mom: I DON'T THINK IT MEANS WHAT Yﬂll THINK IT MEANS When I read that Charlotte ""protesters“ looted Walmart",./images/135665053303678_553002968236549.jpg
1.35665E+14,5.53589E+14,mostly false,https://scontent.xx.fbcdn.net/v/t1.0-9/14469732_553589488177897_6176473881128092835_n.jpg?oh=f0212169a3f16fb748f4e7ae62a52c75&oe=5A6E9252,www.EagleRising.com,"""She will say anything and change nothing. Hillary can't be trusted and isn't qualified to be President.""
Barack Obama, 2008",She will uy anything “ and mango naming. llhry mm wand 'and isn'tqualiﬁed,./images/135665053303678_553589488177897.jpg
1.35665E+14,5.5359E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14448895_553589888177857_7316655455983620492_n.jpg?oh=b98150f040f4d7e0ed204556e6f8ace1&oe=5A6D7FB6,www.EagleRising.com,"WHEN 64 PEOPLE ARE SHOT IN CHICAGO IN ONE WEEKEN
WHEN AN ARMED, CONVICTED FELON SEX OFFENDER IS SHOT WHILE FIGHTING THE POLICE
BLACK LIVES MATTER",,./images/135665053303678_553589888177857.jpg
1.35665E+14,5.53591E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14369959_553590751511104_308899428352096476_n.jpg?oh=611682d0aef655a35e97ed004514f908&oe=5AA93C95,www.EagleRising.com,"OH, YOU ARE LOOKING FOR A ""SAFE SPACE?""
@roasting_democratis
LEARN HOW TO HANDLE A GUN AND YOU CAN MAKE ANY SPACE SAFE",[EARN HOWITUJIIANIJlE A GUN AMI] YOU CAN MAKE’AHY SPACE SAFE,./images/135665053303678_553590751511104.jpg
1.35665E+14,5.53734E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14446023_553734261496753_8690051826584488359_n.png?oh=6657cb6f64e84dfbbbf9ace8e9b0319b&oe=5A72CB3C,Eagle Rising,This liberal moron is the mayor of #CharlotteProtest and the reason there's no leadership there. Another Democrat! #2A #tcot #CharlotteRiots,This liberal moron is the mayor of and the reason there's no leadership there. Another Democrat!,./images/135665053303678_553734261496753.jpg
1.35665E+14,5.54123E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14484637_554123321457847_550218260936636535_n.jpg?oh=3f08a302d6daf0f8e291b868e980960d&oe=5A66ED4D,www.EagleRising.com,Telling The Truth for DUMMIES,,./images/135665053303678_554123321457847.jpg
1.35665E+14,5.54124E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/13612190_880787938693671_837706309881480794_n.jpg?oh=7f0be63e78939e2aa22b79b8fc219ec7&oe=5A70B524,,"We have four boxes with which to defend our freedom...
...the soap box,
...the ballot box,
...the jury box,
... and the cartridge box","We have four boxes with which to defend our freedom. . . ...the suap box, ...the hallo! box) ...thejmy box, ...and the cartrzdge box,",./images/135665053303678_554124058124440.jpg
1.35665E+14,5.54128E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14484778_554127778124068_1547463760161033078_n.jpg?oh=ac131a329b5be6084bf06a0d0c3eb6fd&oe=5AAA123A,#NoObamaThirdTerm #NeverHillary,"SO FAR, SO GOOD
I AM FUNDAMENTALLY CHANGING AMERICA INTO A CHAOTIC DISRESPECTED WEAK AND FRACTURED COUNTRY!","$0 Hlll, SI] [5000*- .. ,o . o IMI Fllllllllilﬂll'llﬂ cumulus IMEIIIGA Im A emm: nlsnisnigm WWII“! Illll FBIWGIIIIIITIIY! Q",./images/135665053303678_554127778124068.jpg
1.35665E+14,5.5451E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14484959_554510084752504_8402657168652285504_n.jpg?oh=4d90bae22a9748565f5b02b558314cd7&oe=5A9E5AB8,Eagle Rising,"#Racist
#Bigot
#Homophobe
#Islamophobe
Political Correctness is a weapon designed to silence people whose arguments you cannot refute.",igol : omopimbe :«lslamophobe,./images/135665053303678_554510084752504.jpg
1.35665E+14,5.5451E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14519841_554510241419155_7417315824650869384_n.jpg?oh=4b69bf7ed28cf13b53d05f4a7cb03a01&oe=5AA48337,Eagle Rising,"Not all Blacks are Criminals
Not all Whites are Racist
But... Ignorance come in all Colors",":- - l .. anc ..... , mmm",./images/135665053303678_554510241419155.jpg
1.35665E+14,5.5451E+14,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14440847_554510431419136_7209007087063958552_n.jpg?oh=1a9b442486751060afd9d2ff462c67c3&oe=5AABE9D4,Political Cartoons by cartoonist A.F.Branco,"Ms CLINTON, THEY'RE READY FOR YOUR WAR ON WOMEN SPEECH
WILLEY
BROADDRICK
JONES",M CLVNT I nfmkmm\ me wrmma‘gnn m,./images/135665053303678_554510431419136.jpg
3.46937E+14,1.24516E+15,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14364801_1245155205577531_8982712703644375553_n.jpg?oh=c80723fd006ebc689fdac8f5329957b5&oe=5A696518,Thank heaven for Bernie Sanders. Thanks to American News X.,"THIS IS NOT THE TIME FOR A PROTEST VOTE
THIS IS TIME TO ELECT HILLARY CLINTON
""This is not the time for a protest vote, in thers of a presidential campaign. I ran as a third-party candidate. I'm the longest-serving independent in the history of the United Stated Congress. I know more about third-party politics than anyone else in the Congress. I know more about third-party politics than anyone else in the Congress, okay? And if people want to run as third-party candidates, God bless them! Run for Congress. Run for governor. Run for state legislature. When we're talking about president of the United States, in my own personal view, this is not time for a protest vote. This is time to elect Hillary Clinton and then work after the election to mobilize millions of people to make sure she can be the most progressive president she can be.""
Senator Bernie Sanders Addressing a New Hanpshire Rally, September 5, 2016
AMERICAN NEWSX","THIS IS NO? VHF ME FOR A PROFEST VOTE THIS IS TIME TO ELECT HlllARY CLINTUN ""This is not the time for :1 mm: vuta, in terms of a presidential tumpaign. I ran as u third-puny candidate. I'm the longest-serving independant in the histwy oi the United States (ongms. I know more ubwut third-pmty pritits thn‘n wnynm else in the Congress, okay? And if peoplc want to run as third- pnrty tandidntes, God bless them! Run for Cungress. Inn for gtmrnor. Run fun mm I'gisJuture. When m're talking atbaut president of the United Status, in my own parsonul view, thix ix mttime for a protest vow This is time to elect Hillary Clinton and then work «her the elation to mohiliz: miI‘Ii-nns of tmple to make sure she run he the mnit progresxive president sh: um he."" Smhr Bernie Sanders Addressing n "" V, Mei Nnmph'n hilly, Slptemhu 5, um ,i AMERICANQNEWSX",./images/346937065399354_1245155205577531.jpg
3.46937E+14,1.24565E+15,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/14333207_1245652818861103_7226913131765339217_n.png?oh=23b5680163db4fc3491d54f8e4854873&oe=5A6A1C99,"Truth. Read more here: http://bloom.bg/2d2Mash Image by Occupy Democrats, LIKE our page for more!","NOBEL PRIZE WINNING ECONOMIST JOSEPH STIGLITS GIVE TRUMP AN ""F"" ON ECONOMICS:
""THE U.S. ECONOMY WOULD BE A BIG LOSER IF DONAL TRUMP WINS THE PRESIDENTIAL ELECTION. THE END RESULT WOULD BE A TRADE WAR, A CORRECTION IN U.S. LIVING STANDARDS AND A NET LOSS OF AMERICAN JOBS.""
OCCUPY DEMOCRATS","NOBEL PRIZE WINNING ECONOMIST JOSEPH STIGLITZ GIVES TRUMP AN “F” 0N ECONOMICS: “THE U.S. ECONOMY WOULD BE A BIG LOSER IF DONALD TRUMP WINS THE PRESIDENTIAL ELECTION. THE END RESULT WOULD BE A TRADE WAR, A CORRECTION IN U.S. LIVING STANDARDS AND A NET LOSS OF 7 A AMERICAN JOBS.” OCCUPV DEMOCRATS",./images/346937065399354_1245652818861103.jpg
3.46937E+14,1.24568E+15,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14364719_1245683785524673_5380709245545958078_n.png?oh=637d472283d6767b1dcffcc867c8d2cc&oe=5A71A0D3,"Food for thought. Special thanks to Chris Silber Image by Occupy Democrats, LIKE our page for more!","""LET ME GET THIS STRAIGHT, AMERICA. YOU TERRORIZE AND ENSALVE AN ENTIRE RACE FOR 300 YEARS. BAN THEM FROM YOUR PRIVILEGES FOR THE NEXT 100 YEARS. FILL TWO THIRDS OF YOUR PRISON CELLS WITH THEM UNTIL TODAY. AND YOU'RE ANGRY WHEN THEY DON'T APPLAUD YOUR HISTORY?""
- CHRIS SILBER
OCCUPY DEMOCRATS","“LET ME GET THIS STRAIEHT, AMERICA. Yﬂll TERRURIZE AND ENSLAVE Ml ENTIRE RACE FUR 300 YEARS. BAN THEM FRﬂM YﬂllR PRIVILEGES FUR THE NEXT Illll YEARS. FILL TWﬂ THIRDS 0F YﬂllR PRISﬂN BELLS WITH THEM llllTIl. TﬂDAY. AND ""WE ANGRY WHEN THEY DON'T APPLAUI] YﬂUR HISTORY?"" - cums sum DEMOCRATS",./images/346937065399354_1245683785524673.jpg
3.46937E+14,1.2457E+15,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14344942_1245696502190068_4380862537411066546_n.jpg?oh=413d63463170bc0daf61afcc31da0495&oe=5A6290E7,"What a jerk. Image by Occupy Democrats, LIKE our page for more!","A NEW TERROR ATTACK?
I KNEW THIS WOULD HAPPEN. SEE HOW RIGHT I WAS? THIS IS AN AMAZING DAY FOR ME. PLEASE GIVE ME CREDIT AND MAKE IT ALL ABOUT ME INSTEAD OF THE VICTIMS!
OCCUPY DEMOCRATS","|A NEW 'I'EIIIIQI! AITABK? . A Lﬁtﬁﬁéyl‘l 1 I KNEW TIIIS‘WIIIIlII HAPPEN. SEE IIIIW BIGIIT I WIS? 'I'III'.)I IS IN MMIIIIE IIIY NIB ME. PllﬂSE GIVE ME 0||!!an MIII MAKE IT All IBIIIIT ME IHSTEIII III THE VICTIMS! , ‘ “ jDEMOCRATS|",./images/346937065399354_1245696502190068.jpg
3.46937E+14,1.24589E+15,mixture of true and false,https://scontent.xx.fbcdn.net/v/t1.0-9/14316811_1245894178836967_2399635688222481231_n.png?oh=5ed5f47c57fd7b69116c89a6aba7ad11&oe=5A724D9D,"This says it all! Image by Occupy Democrats, LIKE our page for more!","SHE'S NEVER BEEN ARRESTED. SHE'S NEVER BEEN CHARGED WITH A CRIME. SHE'S BEEN SCRUTINIZED FOR 24 YEARS. SHE WAS A LAWYER, A FIRST LADY, A SENATOR, AND THEN SECRETARY OF STATE. OVER $100 MILLION OF TAXPAYER FUNDS HAVE BEEN WASTED ON ""INVESTIGATIONS THAT FOUND NOTHING.
YET SOMEHOW REPUBLICANS HAVE CONVINCED YOU THAT SHE'S ""NOT TRUSTWORTHY."" RIGHT...
OCCUPY DEMOCRATS","SIIE'S NEVER BEEN ABIIESTEII. SIIE'S IIEIIEII BEEN BHIIIEEII WITH A GHIME. SIIE'S BEEN SGBII'I’IIIIIEII Fun 24 VEMIS. SIIE WAS A MWVIII, A FIBS‘I III"", I swam, Mlll Tlllll SIERRA!“ 0f SUITE. WEB 5100 Mllllﬂll III TAIPAVEB ‘ . v FllllllS IIIWE BEIII WISIEI] IJII ""ﬁr ""IIIIESI'IEITIIJIIS"" THAT V Fﬂllllll HIITIIIHE. YET SDMEIIIIW BEI‘IIBlIIlAHS HAVE Gllﬂlmlcill Yllll TIIIT SIIE'S ""NII'I' TIII_I_STWIIII'I'IIY."" lilliH'l'. occupy DEMOERAYS ""‘2",./images/346937065399354_1245894178836967.jpg
3.46937E+14,1.24578E+15,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/14433216_1245781955514856_8860842907966179681_n.png?oh=b17c1dfd5600ceb7434c3d7a75ed9029&oe=5A6BC8EB,"See the difference? Image by Occupy Democrats, LIKE our page for more!","HILLARY'S ACCOMPLISHMENTS
- First ever student commencemnt speaker at Wellesley College
- Distinguished graduate of Yale Law
- Law professor at U. of Arkansas
- Former First Lady of the U.S.
- Elected twice to the U.S. Senate
- U.s. Secretary of State
TRUMP'S ACCOMPISHMENTS
- Born rich
-Stayed rich
-Hosted TV show
OCCUPY DEMOCRATS",IIIllAIW'S \ mumrs ACBGMPIISHMENTS nceoMrusmms -Firsl ever student commencement speaker at Wellesley College - Distinguished graduate of Yale law - Direclor of Arkansas legal Aid Clinic - law professor a! U. of Arkansas - Former Firsl lady of the U5. - Elected twice to the US. Senate - U.S. Secretary of Siaie ﬂ DEMOCRATS,./images/346937065399354_1245781955514856.jpg
3.46937E+14,1.2459E+15,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/14390946_1245902942169424_6406512713014658968_n.jpg?oh=5d76bcc32d475f86cfbac4d99a35f6f1&oe=5AA37CC1,"The difference between Democrats and Republicans, in a nutshell.","Pres. Obama just announced that after his presidency, he will focus on combating climate change.
After he left office, Pres. Clinton founded his own philantrhopic organization that has helped million of the world's poor.
Here is Pres. Carter, age 91, still building homes for the homeless after beating brain cancer.
And here is George W. Bush, painting on a regular day. THAT'S the difference between Democrats and Republicans.
OCCUPY DEMOCRATS","Pres. Obama just announced that after his presidency, he will focus on combating climate change. After he left office, Pres. Clinton founded his own philantrhopic organization that has helped Here Is Pres. Carter, age 91, still building homes for the homeless after beating brain cancer. {DEMOCRATS",./images/346937065399354_1245902942169424.jpg
3.46937E+14,1.2459E+15,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14322320_1245904742169244_3080753052001873871_n.png?oh=3c80c3efdb9dd6e5b98a439ed65f4af4&oe=5A6706B9,YES!,Like' if you want Republicans to pay taxpayers back for every single penny they wasted on the Benghazi committee,"Like' if you want Republicans to pay taxpayers back for every single penny they wasted on the "" Qenghazi committee I I ‘",./images/346937065399354_1245904742169244.jpg
3.46937E+14,1.25E+15,mostly true,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14322356_1245912415501810_1356045226104075981_n.png?oh=93055d49a315dbbcc33ef8a475b1dde0&oe=5A71F880,"Who is trustworthy, Hillary or Trump? It's obvious.","Hillary Clinton Donald Trump
# of years of tax returns released 38 0
# of emails released 50,000+ 50,000+ 0
# of time Retweeted supremacists 0 75+ since 6/2015
Foundation donor public Yes No
Debt to foreign banks $0 $650 million
Fined by IRS for illegal donation No Yes
Violated immigration laws No Yes
# of bankruptcies 0 6
Open Investigations None Federal Court (Trump University)
Fined for racial discriminatio No Multiple times","Hillary Clinton ll of yoalS of bx mums nlﬂasnd 38 II 0' emails rahamd 50,000+ U of llmol Rmaalnd snpmmacists 0 Fuundah'oll donors public Yes BM (0 lomign banks 50 Finod by 1H5 l0! illegal donation No violated immigration laws Nn u 0! banknlplclss o apan lnvusﬁgations Nuns Fined for racial discrimination No Donald Trump 0 0 75+ since 6/2015 Na $550 million Yes Yes 6 Federal Court (Trump Unwersily) Mumple umes",./images/346937065399354_1245912415501810.jpg
3.46937E+14,1.24615E+15,no factual content,https://scontent.xx.fbcdn.net/v/t1.0-9/14344070_1455524164458557_1458798299602836241_n.jpg?oh=a2badf15870dfd4d8bf20b15fab6c4f2&oe=5A6B7C1C,,DON'T CONFUSE DYING FOR OIL WITH FIGHTING FOR FREEDOM,"|DOWIFPIFUSE 5||in“ FOB llll 9"": x 3 ~ .894: . ‘ ~ _ J 1' . h ‘ 5-. : 5a: ‘- ‘ . . WITH FIGHTING H] V (’1|",./images/346937065399354_1246148605478191.jpg
